Código,Nombre,Unidad,Familia,Subfamilia,Especialista,Iva,Activo,Servicio
4736,PLACA CHASIS.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4737,"BARRA SOLIDA 1045 4 1/4"" X 3"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
4738,"BARRA HEXAGONAL 1045 1 1/4"" X 22 1 /4"".",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4739,"BARRA RENDONDA 1045 1 1/2"" X 6 3/4"".",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4740,"BARRA RENDONDA 1045 1 1/4"" X 5 1/2"".",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4741,"BARRA REDONDA 1045 1  1/4"" X 39 5/8"" .",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
4742,CILINDRO VDC 160940210109.,PIEZA,REFACCIONES,GENERICO,NO,SI,SI,NO
4743,JAULA PARA UBM COMPACTA VDC 20 001  04 110C1.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4744,JAULA PARA UBM COMPACTA VDC 20 001  03 110C1.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4745,"CILINDRO 5"" X 3 1/2"" X 144"" VDC 18 343 07 101C1.",PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4746,ELABORACION DE UN TIRON PARAUNA MOTOR RYDER 150 CC S/N.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4747,GUANTE VALLEN GDR23-B..,PIEZA,EPP,GENERICO,NO,SI,SI,NO
4748,FASCIA DELANTERA HILUX 09-11 C/H P/CANTO.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4749,FILTRO CG 986.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4750,"VALVULA DE SEGURIDAD TIPO ARGOLLA 1/4"" NT 200 PSI.",PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4751,ZZ-100 C-20.,MTS,HIDRAULICO,GENERICO,NO,SI,SI,NO
4752,RIATA .,KG,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4753,RIEL PARA PUERTA CORREDIZA SIMPLE.,PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4754,TRICICLO FRONTAL RIGIDO DE CARGA COLOR AZUL VTM 20 043 TFC 01.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4755,TROMPO INICIAL BRONCE SAE 64.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4756,PORTA SELLOS DE BRONCE STD.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4757,CHUMACERA NP-22-1 3/8 PDM.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4758,JUEGO DE LLAVES TROX 7 PIEZA URREA.,KIT,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4759,JUEGO DE 5 DESARMADORES MANGO DE ACETATO TRUPER.,KIT,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4760,"LLAVE 3/4"" ESPAÑOLA.",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4761,JUEGO DE BROCAS URREA.,KIT,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4762,PINZA DE SEGURO OMEGA URREA.,PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4763,JUEGO DE ESTRACTOR PARA TORNILLOS 5 PIEZA URREA.,KIT,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4764,"SOLERA 1/4"" X 4"" A36.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4765,"SOLERA 3/16"" X 4"" A36.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4766,"BARRA SOLIDA 1045 4 1/2"" X 3"".",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4767,"BARRA CROMADA ENDURECIDA 1045 1 1/2"" X 165"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
4768,"MANGUERA 3"" GMV CON ABRAZADERAS .",MTS,HIDRAULICO,GENERICO,NO,SI,SI,NO
4769,"MANGUERA 4"" GMV CON ABRAZADERAS.",MTS,HIDRAULICO,GENERICO,NO,SI,SI,NO
4770,VALVULA SELECTORA-2575-T4-ESA1 .,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4771,"HILO REDONDO PARA DESBROZADORA, 12 M LARGO, 2.4M, BILSTER.",PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4772,VARILLA PARA TIERRRA 1/2 X 1  MTS.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4773,ABRAZADERA ARA TIERRA 1/2.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4774,X-TRONG AZUL HOLANDES 500ML.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4775,ESMALTE NEGRO SEMIMATE.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4776,PINTURA AZUL HOLANDES.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4777,"UNIDAD HIDRONEUMÁTICA COMPACTA 144"" VDC 19 545 03 60C1.",PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4778,"UNIDAD HIDRONEUMÁTICA COMPACTA 144"" VDC 19 545 02 60C1.",PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4779,"CILINDRO 4"" X 4"" X 168"" VDC 20 010 01  38C1.",PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4780,PILA 9V.,PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
4781,BATERIA HDX AA 6 PIEZA.,PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
4782,BOTELLA HIDR ULI.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4783,CAUTIN.,PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4784,"CILINDRO 4"" X 4"" X 168"" S/N.",PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4785,"ACEITE PARA TRANSMISION SAE 90, BOTELLA 946 ml.",PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4786,"TUBO HONEADO 4"" X 4 1/2"" X 287"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
4787,SALICADERA DELANTERA FORZA 125 METAL CROMO.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4788,CLARA DE POLIU C/CATZ.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4789,"FLEJE DE ACERO PAVONADO 3/4"".",ROLLO,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4790,"TEE SENCILLA DE CPVC 1/2"".",PIEZA,SANITARIO,GENERICO,NO,SI,SI,NO
4791,"TAPON DE CPVC 1/2"".",PIEZA,SANITARIO,GENERICO,NO,SI,SI,NO
4792,ROLLO DE LIJA PARA PLOMERO #120.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4793,"VALVULA DE BOLA DE CPVC 1/2"".",PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4794,"VALVULA DE BOLA DE CPVC 1"".",PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4795,"TEE SENCILLA DE CPVC 1"".",PIEZA,SANITARIO,GENERICO,NO,SI,SI,NO
4796,"TUBO DE CPVC 1"".",PIEZA,SANITARIO,GENERICO,NO,SI,SI,NO
4797,"REDUCCION BUSHING  DE CPVC 3/4"" X 1/2"".",PIEZA,SANITARIO,GENERICO,NO,SI,SI,NO
4798,TERMINAL AMARILLO ABIERTA.,PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
4799,O´RING MEDIADO.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4800,VARILLA DE ACERO INOX-.,PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4801,"TEE GALVANIZADA 1 1/2"".",PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4802,ZC-100 C-20.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4803,"CONECTOR MACHO DE CPVC 1"".",PIEZA,SANITARIO,GENERICO,NO,SI,SI,NO
4804,"COPLE DE CPVC 1"".",PIEZA,SANITARIO,GENERICO,NO,SI,SI,NO
4805,"CODO 90 DE CPVC 1"".",PIEZA,SANITARIO,GENERICO,NO,SI,SI,NO
4806,"BROCA 1/16"".",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4807,"BROCA 5/64"".",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4808,"BROCA 7/64"".",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4809,"MANGUERA REFORZADA 1"" 3 CAPAS.",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4810,"FLEJADORA MANUAL P/ FLEJE DE ACERO 3/4"".",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4811,"PINZA SELLADORA P/FLEJE DE ACERO 3/4"".",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4812,"CORTADORA P/FLEJE DE ACERO 3/4"".",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4813,"CARRO PORTA FLEJE P/FLEJE DE ACERO 3/4"".",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4814,"SELLO ABIERTO PARA FLEJE DE ACERO 3/4"".",BOLSA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4815,REPUESTO  PARA  CUTTER 8 PTS,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4816,"PERFIL EN ""C"" 1/4"" X 11 9/16"" X 3 3/4"" X 5M A-572 G.50.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4817,"TUBO HONEADO 5"" X 5 1/2"" X 182"" ASTM 1026.",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
4818,"PLACA A-36 CUADRADRO 10 3/8"" X 8 1/4"" X 10 1/4"".",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
4819,"BROQUERO-CHUCK 5/8, ARBOL CONICO.",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4820,BALERO 608 2RS.,PIEZA,RODAMIENTOS ,GENERICO,NO,SI,SI,NO
4821,"TORNILLO HEX. 1/2"" X 1 1/2"" GALV G2 COMPLETO.",PIEZA, TORNILLERIA,GENERICO,NO,SI,SI,NO
4822,"TORNILLO HEX. AC. G5 COMPLETO 1/2"" X 3 1/2"".",PIEZA,TORNILLERIA,GENERICO,NO,SI,SI,NO
4823,"LLAVE ESPAÑOLA 1/2"".",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4824,"BROCA 11/16"" ZANCO CONICO.",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4825,"BROCA 15/16"" ZANCO CONICO.",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4826,"BROCA 1 1/2"" ZANCO CONICO.",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4827,ESMERIL URREA MODELO: EB908.,PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4828,ADAPTADOR INSERCION ROSCA EXTERIOR 1/2 X 3/8.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4829,"RED EDOMEX 1"" X 3/4"".",PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4830,"RED EDOMEX  3/4"" X 1/2"".",PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4831,"NUMEROS DE GOLPE 1/2"".",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4832,"LETRAS DE GOLPE 1/2"".",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4833,"CORTADOR VERTICAL DE CARBURO 1/4"".",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4834,"LLAV E 11/16"" ESPAÑOLA.",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4835,HIDRONEUMATICO MUNICH 1/2 HP T 24.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4836,"REGISTRO 1/2"" PARA LÁMINA.",PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
4837,"REGISTRO 1/2"" CON TAPA.",PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
4838,"COPLE CONDUIT 1/2"" PARED GRUESA .",PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
4839,ESMALTE ACRILICO CANELA.,LTS,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4840,ACUMULADOR DE 17 GALONES (REHABILITACION) VDC 19 490 102 C1 M1.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4841,ACUMULADOR DE 17 GALONES (REHABILITACION) VDC 16 094 03 01 C2.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4842,"BARRA REDONDA 9"" X 4.38 1045.",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
4843,PRIMER XCLO PRIMER UNIVERSAL COLORES.,LTS,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4844,PINTURA NEGRA.,LTS,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4845,PLACA FORZA CIEGA.,PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4846,LLAVE DE ESFERA 1/2 DE ZINC PRETUL.,PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4847,WD-40 ACEITE WD411.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4848,VIVEN DESINFECTANTE PARA SANITIZADOR.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4849,"SOLERA 1/4"" X 3"" A36.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4850,MOTOR LIMPIA PARABRISAS VW SEDAN.,PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
4851,ELIMINADOR TRANSFORMADOR FUENTE DRIVER 85-240V 12V 10A 120W.,PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
4852,SWITCH TOGLLE ON/OFF 10 AMPER CON CAPUCHA.,PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
4853,TAPON C GROMET PEQUEÑO 13MM.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4854,MINIVALVULA MANGUERA 16MM.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4855,TEE INSERCION 16X16X16.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4856,MICRO SPRAY JET 360 GRADOS AZUL 35 LTS 1.3MM.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4857,COPLE MANGUERA INSERCION 16X16MM.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4858,REDUCCION DE INSERCION 16X12 MM.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4859,ESCOBA METALICA PARA JARDIN.,PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4860,CINTA DOBLE CARA.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4861,MICROFIBRA SECADORA .,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4862,PROTECTOR ARMOR ALL.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4863,GASOLINA BLANCA.,PIEZA,COMBUSTIBLE,GENERICO,NO,SI,SI,NO
4864,PLASTIPROTECTOR USO RUDO 10 MT.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4865,PUBLICIDAD IMPRESA.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4866,VINEMEX VIVID B5 0.93 LTR.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4867,SHERBASE BASE COLOR NEGRO LISO.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4868,XCLO PRIMER UNIVERSAL NEGRO.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4869,PERIODICO.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4870,SENSOR DE PRESION MODELO MPX 2200 DP.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4871,CONTROL DE VELOCIDAD PARA MOTO DC PWM 12-40V 10A ARDUIONO.,PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
4872,ACEITE 80W90 GL-5.,CUBETA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4873,"CALIBRADOR VERNIER CARATULA 8"" MCA.",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4874,JUEGO DE LLAVES ALLEN .,PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4875,REFRACTOMETRO.,PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4876,INSERTO 16IR 12UN-B AH725 TUNGALOY.,PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4877,INSERTO 16ER 12UN-B AH725 TUNGALOY.,PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4878,INSERTO ZMCT12T304SP KYOCERA.,PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4879,INSERTO ZCMT10T304SP KYOCERA.,PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4880,BOTA DE SEGURIDAD #6.5.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
4881,BOTA DE SEGURIDAD #7.5.,PIEZA,EPP,GENERICO,NO,SI,SI,NO
4882,JAUL UNIDAD COMPACTA VDC 20 001  09 110 C1.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4883,JAUL UNIDAD COMPACTA VDC 20 001  07 110 C1.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4884,JAUL UNIDAD COMPACTA VDC 20 001  06 110 C1.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4885,PUENTE ASPERSOR VORDTEC VTM 20 066 PA 01.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4886,"CILINDRO 5"" X 4"" X 168"" VDC 110 40 08 01.",PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4887,"CILINDRO 5"" X 4"" X 168"" VDC 15 550 137 C9.",PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4888,JAULA UNIDAD COMPACTA VDC 20 001 05 110 C1.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4889,ESTACA PARA VIENTOS DE SUPERCARRERA 320 S/N.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4890,CABLES COLGADORES SUPER CARRERA VDC 20 087 01 04 C1 M2.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4891,"TORNILLO ALLEN DE 1/2"" X 1 1/2"" INOX.",PIEZA,TORNILLERIA,GENERICO,NO,SI,SI,NO
4892,PASTO SINTETICO Y MANGUERA.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4893,TERMO IGLOO 18.9.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4894,3 ROTOPLAS Y 3 BOMBAS SUMERGIBLES.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4895,"MANGUERA TRENZADA VINIL LAVABO 1/2"" - 1/2"".",PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4896,"MANGUERA TRENZADA VINIL LAVABO 1/2"" - 7/8"".",PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4897,ACCESORIOS PARA TANQUE BAJO.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4898,"LLAVE INDIDUAL PARA FREGADERO, BASIC.",PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4899,CESPOL FLEXIMATIC BOTE CHICO.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4900,PLACA ARMADA FORZA 2 POLOS + TIERRA.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4901,CAJA VISIBLE PARA CANALETA.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4902,LUMINARIO PARA GABINETE SLIM 18W LED.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4903,LUMINARIO PARA GABINETE 6W 6500K LED.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4904,LUMINARIO SOBREPONER 2X18W T8 DE LED.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4905,PINCHANCHA CON REJILLA ACERO INOXIDABLE .,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4906,CG-473 NIPLE GALVANIZADO CUERDA CORRIDA 25MM.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4907,"PLACA ABS CIEGA, MARFIL.",PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4908,"TORNILLO ACERO GALVANIZADP TIPO MAQUINA 1 1/4"" X 2 1/2"".",PIEZA,TORNILLERIA,GENERICO,NO,SI,SI,NO
4909,HILO PARA PESCA ROLLO 100M CALIBRE 0.90MM.,PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4910,GAS REFRIGERANTE.,PIEZA,GASES,GENERICO,NO,SI,SI,NO
4911,"NYLAMID EXT 13"" X 24"" LONG.",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
4912,ASPERSORES DE AGUA.,PIEZA,ACCESORIOS,GENERICO,NO,SI,SI,NO
4913,BOMBA SUMERGIBLE.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4914,TANQUE DE OXIGENO MEDICINAL Y EQUIPO DE INSTALACIÓN 9.3M3.,PIEZA,GASES,GENERICO,NO,SI,SI,NO
4915,"CABLE DE ACERO GALV. 1/4"".",MTS,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4916,T8 CON BASE 40W 4000IM 6500K OPALINO.,PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
4917,TUBO LED T8 36W FA8 2.4MTS 50-60HZ.,PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
4918,REFACCIONES PARA ECO 082.,PIEZA,REFACCIONES,GENERICO,NO,SI,SI,NO
4919,REFACCIONES PARA ECO 352 Y ECO 082.,PIEZA,REFACCIONES,GENERICO,NO,SI,SI,NO
4920,TANQUE HIDRONEUMATICO DE 24LTS MARCA F&Q PUMPS ACOPLADA CON BOMBA DE 1/2 HP.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4921,"TUBO 1 1/2"" C30 CON COSTURA.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4922,"TUBO 1 1/4"" C30 CON COSTURA.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4923,"TUBO 2 1/2"" C30 CON COSTURA.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4924,PILA 2016BP2.,PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
4925,"LLAVE DE ESFERA DE LATÓN, ENTRADA 1/2.",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4926,"BROCA 45/64"" ZANCO CONICO.",PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4927,CABLE USO RUDO CAL 10 X 4.,MTS,ELECTRICO,GENERICO,NO,SI,SI,NO
4928,MEZCLADORA FREGADERO.,PIEZA,HERRAMIENTA,GENERICO,NO,SI,SI,NO
4929,CABLE USO RUDO 3X14 IUSA.,PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
4930,"VALVULA DE RETENCIÓN DE LATÓN 1"".",PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4931,ADAPTADOR HEMBRA CPVC 25MM DURMAN .,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4932,"ABRAZADERA INOX 1 3/4"".",PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4933,MANGUERA PARA JARDIN REFORSADA AKSI.,PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4934,"NIPLE GALVANIZADO, CUERDA CORRUDA, 25MM, 1.",PIEZA,TORNILLERIA,GENERICO,NO,SI,SI,NO
4935,"ABRAZADERA REFORZADA #23 5/8 - 1 1/4"".",PIEZA,TORNILLERIA,GENERICO,NO,SI,SI,NO
4936,"REDUCCION BUSHING 1"" X 1/2"".",PIEZA,TORNILLERIA,GENERICO,NO,SI,SI,NO
4937,"ADAPTADOR MACHO 1/2"".",PIEZA,TORNILLERIA,GENERICO,NO,SI,SI,NO
4938,AERO COMEX GRIS.,PIEZA,RECUBRIMIENTO,GENERICO,NO,SI,SI,NO
4939,PUENTE ASPERSOR VORDTEC VTM 20 066 PA 02.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4940,PUENTE ASPERSOR VORDTEC VTM 20 066 PA 03.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4941,"CONECTOR CODO 90 3/8"" ESPIGA 1/4"".",PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4942,"MANGUERA GMV MCA; GATES/ABRAZADERAS 2 1/2"" X 34.0"".",PIEZA,HIDRAULICO,GENERICO,NO,SI,SI,NO
4943,"PTR 2"" X 2"" CAL 16.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4944,MOTOCICLETA ITALIKA SEMIAUTOMATICA.,PIEZA,VEHICULO,GENERICO,NO,SI,SI,NO
4945,LAMINA PINTRO R-101 CAL 26 3.05 MTS.,PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4946,"HERRAJE PIJA AUTORROSCABLE DE 1"".",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4947,"MONTEN 4"" 2"" C 14.",PIEZA,ESTRUCTURAL,GENERICO,NO,SI,SI,NO
4948,LAMAPRA LED 12V 9W.,PIEZA,ELECTRICO,GENERICO,NO,SI,SI,NO
4949,TRICICLO FRONTAL RIGIDO DE CARGA 110CC COLOR ROJO.,PIEZA,PRODUCTO SEMITERMINADO,GENERICO,NO,SI,SI,NO
4950,MOTOCARRO 250CC ROJO LRYHDNZ00K0410425 OC IMPORT 10.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4951,ESTACA PARA VIENTOS DE HNBC S/N.,PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4952,"MANGUERA CRIMPADA 1 1/2"" X 45"" M-M 545-13.",PIEZA,PRODUCTO TERMINADO,GENERICO,NO,SI,SI,NO
4953,"3M MASKING AZUL 1 "".",PIEZA,CONSUMIBLE,GENERICO,NO,SI,SI,NO
4954,SECADO ROCKET BLANCO BRILLANTE.,PIEZA,RECUBRIMIENTO,GENERICO,NO,SI,SI,NO
4955,"BARRA SOLIDA REDONDA 2 1/4"" X 24"" 4140.",PIEZA,MAQUINADO,GENERICO,NO,SI,SI,NO
4956,PINTURA ELECTROSTATICA ROJO.,KG,RECUBRIMIENTO,GENERICO,NO,SI,SI,NO
4957,PINTURA ELECTROSTATICA NEGRO SATINADO.,KG,RECUBRIMIENTO,GENERICO,NO,SI,SI,NO
4958,PINTURA ELECTROSTATICA GRIS GRAFITO.,LTS,RECUBRIMIENTO,GENERICO,NO,SI,SI,NO
